continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,life_expectancy,human_development_index
Asia,India,2022-02-20,42838524,16051,512109,206,759315246,1187766,0.0202,1753406786,962616766,772901521,1939340,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-21,42851929,13405,512344,235,760146333,831087,0.0191,1755791055,962967313,774808452,2384269,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-22,42867031,15102,512622,278,761230580,1084247,0.0175,1759523094,963517480,777816191,3732039,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-23,42881179,14148,512924,302,762414018,1183438,0.0156,1761691159,963841804,779561195,2168065,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-24,42894345,13166,513226,302,763569165,1155147,0.0142,1764970949,964304634,782222068,3279790,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-25,42905844,11499,513481,255,,,0.0132,1768596814,964818498,785172630,3625865,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-26,42916117,10273,513724,243,765735314,,0.0123,1772317897,965336168,788213991,3721083,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-27,42924130,8013,513843,119,766757518,1022204,0.0115,1773724815,965531308,789372639,1406918,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-28,42931045,6915,514023,180,767481346,723828,0.0108,1775178647,965733580,790556254,1453832,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-01,42938599,7554,514246,223,768382993,901647,0.01,1776674379,965923463,791803734,1495732,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-02,42945160,6561,514388,142,769167052,784059,0.0095,1778253673,966125454,793112322,1579294,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-03,42951556,6396,514589,201,770050005,882953,0.0088,1781445039,966508496,795778169,3191366,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-04,42957477,5921,514878,289,770973356,923351,0.0082,1784081444,966810216,797997103,2636405,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-05,42962953,5476,515036,158,771914261,940905,0.0076,1786849348,967153861,800304849,2767904,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-06,42967315,4362,515102,66,772824246,909985,0.0071,1787845508,967279389,801141086,996160,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-07,42971308,3993,515210,108,773437172,612926,0.0068,1789317128,967460932,802358408,1471620,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-08,42975883,4575,515355,145,774310567,873395,0.0063,1791553063,967725805,804228336,2235935,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-09,42980067,4184,515459,104,775208471,897904,0.0058,1793520158,967946798,805886615,1967095,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-10,42984261,4194,515714,255,776082445,873974,0.0054,1795443790,968154309,807510151,1923632,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-11,42987875,3614,515803,89,776894810,812365,0.0051,1798217482,968454151,809861857,2773692,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-12,42990991,3116,515850,47,777758414,863604,0.0048,1799411716,968594304,810857880,1194234,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-13,42993494,2503,515877,27,778520151,761737,0.0046,1800720203,968738370,811980554,1308487,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-14,42996062,2568,515974,97,779052383,532232,0.0044,1802515613,968928555,813501336,1795410,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-15,42998938,2876,516072,98,779754156,701773,0.0042,1804173297,969097787,814906002,1657684,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-16,43001477,2539,516132,60,780506974,752818,0.004,1806005751,969281482,816469839,1832454,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-17,43004005,2528,516281,149,781224304,717330,0.0038,1808015400,970008356,817667068,2009649,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-18,43006080,2075,516352,71,781858171,633867,0.0037,1809229692,970523455,818324294,1214292,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-19,43007841,1761,516479,127,782228685,370514,0.0038,1810472831,971067179,818968798,1243139,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-20,43009390,1549,516510,31,782660658,431973,0.0038,1811384731,971428124,819491293,911900,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-21,43010971,1581,516543,33,783045157,384499,0.0037,1813883509,972808865,820497326,2498778,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-22,43012749,1778,516605,62,783613628,568471,0.0036,1816439799,974339631,821413590,2556290,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-23,43014687,1938,516672,67,784290846,677218,0.0035,1820574288,976963865,822790602,4134489,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-24,43016372,1685,516755,83,784952800,661954,0.0033,1824268730,979236978,824066700,3694442,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-25,43018032,1660,520855,4100,785644225,691425,0.0032,1826265830,980435665,824764568,1997100,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-26,43019453,1421,521004,149,786302714,658489,0.0029,1830285290,982687842,826360688,4019460,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-27,43020723,1270,521035,31,786922965,620251,0.0027,1831347741,983190780,826884564,1062451,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-28,43021982,1259,521070,35,787355354,432389,0.0026,1833040014,984051283,827610878,1692273,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-29,43023215,1233,521101,31,787932913,577559,0.0024,1834500657,984838143,828229455,1460643,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-30,43024440,1225,521129,28,788556935,624022,0.0023,1838519822,987012865,829846274,4019165,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-03-31,43025775,1335,521181,52,789164922,607987,0.0022,1841947045,988846975,831238996,3427223,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-01,43027035,1260,521264,83,789770958,606036,0.0022,1843313964,989520028,831824241,1366919,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-02,43028131,1096,521345,81,790298979,528021,0.0022,,,,,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-03,43029044,913,521358,13,790764883,465904,0.0022,,,,,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-04,43029839,795,521416,58,791079706,314823,0.0021,1847000842,991037275,833703203,,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-05,43030925,1086,521487,71,791546038,466332,0.0021,1848699443,991769822,834507741,1698601,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-06,43031958,1033,521530,43,792027412,481374,0.0022,1850895496,992728812,835583400,2196053,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-07,43033067,1109,521573,43,792509451,482039,0.0022,1852472643,993426348,836334675,1577147,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-08,43034217,1150,521656,83,792963033,453582,0.0022,1853783376,993976391,836977198,1310733,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-09,43035271,1054,521685,29,793429395,466362,0.0023,1855432129,994642394,837829024,1648753,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-10,43036132,861,521691,6,793847740,418345,0.0023,1856267473,994940223,838319304,835344,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-11,43036928,796,521710,19,794118951,271211,0.0023,1857308103,995287178,838867091,1040630,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-12,43038016,1088,521736,26,794525202,406251,0.0024,1859559964,996097655,840024362,2251861,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-13,43039023,1007,521737,1,794954525,429323,0.0024,1860601312,996471455,840565591,1041348,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-14,43039972,949,521743,6,830810157,35855632,0.0002,1862055068,996934800,841424423,1453756,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-15,43040947,975,521747,4,831177370,367213,0.0002,1862475218,997038307,841683688,420150,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-16,43042097,1150,521751,4,831478288,300918,0.0002,,,,,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-17,43044280,2183,521965,214,831843406,365118,0.0002,,,,,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-18,43045527,1247,521966,1,832104846,261440,0.0002,1865530788,997831114,843531138,,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-19,43047594,2067,522006,40,832506755,401909,0.0003,1867730851,998395198,844905630,2200063,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-20,43049974,2380,522062,56,832927938,421183,0.0003,1868475798,998570814,845392713,744947,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-21,43052425,2451,522116,54,833377052,449114,0.0049,1870188115,998973861,846509195,1712317,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-22,43054952,2527,522149,33,,,,1872146953,999458254,847776627,1958838,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-04-23,43057545,2593,522193,44,,,,,,,,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
